query,recordID,insertUserID,name,bodyPlainText,dateInserted
suicidio,6100436,34995733,Ricevere minacce ti cambia la vita,"Mi si era avvicinato un uomo, mesi fa, che vedo quotidianamente per lavoro. Una persona apparentemente simpatica, disponibile, alla mano, fisicamente piacente. Non sono più una ragazzina e, seppure single, non mi getto a capofitto, ma gli chiedo di conoscerci con calma e stare semplicemente a vedere cosa sarebbe successo. Ci sentiamo spesso, ma ci vediamo in tutto due o tre volte, a parte i brevi incontri lavorativi. Col passare dei giorni, qualcosa non mi torna. Lo percepisco troppo insistente, fin troppo ""preso"", per una cosa tra adulti appena accennata. Più si comporta così e più io freno. Cambia il mio assetto lavorativo e inizio a essere praticamente sempre sola in ufficio. Lui inizia a presentarsi sul luogo di lavoro più volte al giorno. La cosa mi mette a disagio e gli chiedo di smettere, ma insiste e si presenta lo stesso. Alla fine io mi arrabbio e gli dico che non deve passare dal mio ufficio, se non si tratta di lavoro. Che un saluto imprevisto una volta ogni tanto magari può farmi piacere, ma non più volte al giorno tutti i giorni. E gli rinnovo la richiesta di fare le cose con calma, gli spiego che sento troppa pressione e che per me è troppo presto per correre. Per tutta risposta lui lì per lì non reagisce, dopo un paio d'ora iniziano ad arrivarmi insistenti messaggi, in cui mi dice che siamo tutte uguali, prima lo illudiamo e poi lo rifiutiamo. Minaccia con insistenza il suicidio. Mi spavento, anche perché era evidentemente poco lucido. Provo a chiamarlo, ma non risponde. Mi preoccupo moltissimo (errore mio, questo. Non avrei dovuto fidarmi manco delle sue parole, ma come posso sapere se ha tendenze suicide?). Decido di contattare un amico comune, gli spiego la situazione e gli dico che con ogni probabilità io potrei solo peggiorare le cose e il suo stato d'animo. Il nostro comune amico va da lui e poi mi scrive per tranquillizzarmi, che va tutto bene ed era solo ubriaco. Boh… Passano un paio di giorni, in cui non lo rivedo manco per lavoro, perché ero in ferie per dei lavori di ristrutturazione a casa mia (lui lo sapeva) . Iniziano ad arrivarmi messaggi pieni di minacce. ""Ti conviene cambiare lavoro"", ""ti spingerò al suicidio"", ""ti ammazzo"", ""ammazzerò sia te che tuo figlio, vedrai che prenderete una coltellata"". Il tutto è andato avanti per ore, senza che io rispondessi. Ma leggevo tutto, terrorizzata. Non riuscivo ad ignorare. Chiamo la Polizia e mi spiegano che non possono agire loro in emergenza, perché siccome non lo avevo sotto casa, un'emergenza non era. E mi dicono di andare in questura al mattino successivo. Vado, faccio leggere loro i messaggi e mi consigliano di aspettare a denunciare, perché sarei comunque rimasta assente dal lavoro per una decina di giorni e che probabilmente avrebbe smesso. Così è stato. L'idea di rivederlo per me era terribile. Non solo per le minacce a me, ma soprattutto per quelle al mio bimbo. Quando me lo sono ritrovato davanti, gli ho spiegato che la documentazione che quasi quotidianamente devo consegnargli, gliela lascio sulla porta e che non deve mai più avvicinarsi a me. Che come apre bocca registro ogni sua parola, perché quello che ha fatto è gravissimo e non sarebbe stato giustificabile manco se fossimo stati insieme vent'anni e lo avessi tradito con suo fratello, per dire. Perché non si minaccia di morte una donna che ci rifiuta e soprattutto non si minaccia di morte un bimbo di 8 anni. Non è più accaduto nulla e sono passati circa sei mesi. Mi ero lentamente tranquillizzata e ripresa, ma ultimamente sono di nuovo molto tesa. Se fino a poco fa si fermava alla porta, senza mai salutare e a occhi bassi, faceva le sue cose e andava via, ora ha ripreso a fissarmi, quando entra in ufficio. Non parla e non dice niente, ma solo il fatto che mi fissi mi mette tremendamente a disagio. La mia vita è cambiata. Giro sempre col telefono in mano e la chiamata al 112 in canna. Quando mi sposto, invio la mia posizione a qualcuno, dicendogli dove vado e che controlli se ci sono soste sospette. Per settimane ho fatto stare il mio bimbo a casa del mio ex marito, terrorizzata dall'idea che potesse fargli del male, o farne a me davanti a lui. Non dormo bene e sono in terapia. Stavo meglio e lo starei ancora, se non avesse ripreso a fissarmi. E dire che quando gli avevo parlato, con il terrore dentro ma vedendo che mi aveva detto ""va bene"", mi ero sentita coraggiosa e forte. Ma non la sono affatto. Sono terrorizzata",2024-12-05T12:04:21+00:00
suicidio,6099652,34979787,Pensieri,Ciao a tutte/i ragazze/i A volte mi capita di realizzare di essere sola e penso al suicidio cioè vorrei sparire da tutto e da tutti Faccio brutti pensieri,2024-11-21T22:46:49+00:00
suicidio,6096039,20353775,Suicidio assistito,Conoscete qualcuno che è riuscito ad ottenere il suicidio assistito per depressione cronica invalidante e incurabile?,2024-09-12T08:41:32+00:00
suicidio,6090558,34976063,Potrebbe essere un disturbo post traumatico o qualcosa del genere?,"Ho fatto un incubo stanotte. Sognavo che sono tornata a scuola ed ero bullizata da una specie di “reginetta” che mi minacciava in continuo solo perché ho detto che ho sentito che un loro ex compagno neo scomparso era un drogato.  Il ritorno a scuola è vero. Oggi comincio un corso obbligatorio per adulti. Non è che sono entusiasta ma non ho altra scelta. È una storia lunga.  Nel mio sogno qualcuno mi aveva detto che pochi giorni si era suicidato un drogato. Proprio così con queste parole. E quando questa reginetta faceva una specie di “rito commemorativo” pubblico io avevo chiesto:“ma per chi lo fate?”  Lei: “per pinuccio (nome di fantasia)” Io: “ho sentito che era drogato” E da lì è cominciato. La “reginetta” sembrava impazzita e mi ha minacciata che mi incatena al calorifero. E che mi farà soffrire parecchio.  Tanto che nel mio sogno mi dovevo nascondere nello spogliatoio, e che avevo paura sul serio.  Mi sono svegliata con un mal di pancia e un senso di oppressione pazzesco. Mi mancava il respiro.  Perché racconto questo? Beh perché sono appena uscita da una azienda altamente tossica dove l’ambiente era molto malsano. Tanto che sono arrivata a non dormire di notte e avere gli attacchi di panico. 3 anni e mezzo di un incubo quotidiano.  ora sono passati 8 mesi che non lavoro più lì.  il mio corpo guarisce lentamente (dopo 6 mesi ho smesso di avere la tosse da fumatore - per via del fumo passivo che respiravo tutti i giorni), ma il mio carattere è cambiato. Mi rendo conto di essere più stronza, irascibile.  Io non ero così 4 anni fa.  Non mi piace questo aspetto acquisito del mio carattere.  Mi passerà?  Tornerò come prima?",2024-06-03T04:21:36+00:00
suicidio,6089579,34987186,bullismo a causa di una malformazione,"ciao a tutti, da quando sono nato sono stato affetto da una malformazione abbastanza rara che mi ha separato una parte di labbro superiore, sono stato operato di labioschisi ed e' rimasta una cicatrice ipertrofica evidente sul labbro superiore fino al naso, questa cosa mi ha procurato abbastanza disagio, soprattutto psicologico, il non essere come gli altri mi ha fatto soffrire non poco, e ancor di piu' il bullismo che ho dovuto subire nel periodo scolastico, venivo etichettato in continuazione come handicappato ed io non potevo fare nulla, mi sentivo e mi sento ancora adesso impotente, ho pensato anche al suicidio ma poi mi sono detto che prima o poi avrei trovato il modo di avere qualche rivincita… ora vorrei dare una svolta a questa situazione… ho letto su internet che il lipofilling puo' fare miracoli per migliorare l'aspetto della cicatrice causata da questo tipo di malformazione, vorrei sapere se conoscete qualche esperto di lipofilling in sicilia non chiedo la magia, ma almeno un miglioramento della situazione attuale sono nelle vostre mani",2024-05-17T23:46:11+00:00
suicidio,6089573,10979066,Siete guariti dalla depressione?,"ci siete mai riusciti? Ad oggi vivete una vita normale? Siete riusciti a formare una famiglia? Io non ce la faccio… ho continui attacchi di panico se mi separo dalla mia famiglia, vivo con l’angoscia di poter perdere i miei genitori, mi viene solo da piangere. Penso sempre alla morte, ed ho già tentato il suicidio anni fa quando ero più piccola. Non riesco a guarire, vedo i miei coetanei che si sposano e mettono su famiglia, ed io non riesco a fare nulla da sola. Penso sempre che basterebbe poco a farla finita ma poi mi dico sempre “ancora un altro giorno” e sono sempre qui. Vi prego datemi conforto e raccontatemi di come siete usciti da questa brutta bestia",2024-05-17T19:51:26+00:00
suicidio,6089415,34985141,Chiedo un consiglio,"Ho una relazione seria e stabile.  Non ho il coraggio di dire ai miei genitori che un membro della famiglia del mio compagno è morto suicida. Alle loro domande sul perchè di questa perdita così precoce, avvenuta mesi fa, prima che il nostro rapporto diventasse ufficiale, rispondo di non sapere la causa. Inoltre non so proprio cosa dire quando capita che in quella famiglia venga ricordat*. Un ""mi dispiace"" sarebbe troppo banale, non dico niente, abbasso la testa ma non so se è la cosa giusta. Qualcuno può aiutarmi? Grazie",2024-05-14T16:15:04+00:00
suicidio,6086552,34967221,MADRE PSICOPATICA,"Quando sono andata in Chiesa,  mia madre quando siamo uscite mi ha fatto un discorso strano dicendo ""Anche in Chiesa ci sono queste dinamiche di potere in cui gli altri cercano di dimostrare che fanno più cose per dimostrare di essere migliori!"". E io ho detto ""Vabbè non tutti, quelli maturi no!."" E lei ha detto ""Nessuno è perfetto!"".  Poi una volta le raccontai che sono remissiva, perchè non sapevo reagire alle offese e lei ha detto ""poi che fai se a scuola la preside  ti riprende!, ti suicidi?!""  e ha detto che l'ha fatto per prepararmi perchè dice che la nella vita ti accoppano.",2024-03-29T14:30:40+00:00
suicidio,6080558,34971017,Mi sento pazza?!...,"Ciao sono nuova nel forum. Allora... finalmente dopo tanti anni di amicizie false,ho trovato dei veri amici a cui sono molto affezionata. Sono leali e mi includono sempre in tutto,e posso contare su di loro quando ho un problema. Questa volta posso dire di sentirmi veramente appagata e fortunata in amicizia.Però purtroppo,con le mie paranoie non posso mai vivere serenamente i miei rapporti. Tutto ciò è dovuto al fatto che durante l'infanzia e i primi anni adolescenziali, ho avuto una madre narcisista e violenta verbalmente e fisicamente,che mi picchiava per i motivi più futili e nelle maniere più cruente (ad esempio mi sbatteva i piatti di vetro addosso quando avevo solo 9 anni,mi prendeva a morsi ecc.),mi offendeva sempre augurandomi la morte,evidenziando che qualsiasi cosa facevo ero una handic*******e altro ancora...Quando avevo 10 anni se ne andò di casa felice di non rivedere più noi,i suoi figli.Due anni dopo ci ripresi i rapporti e per anni mi ha rovinata psicologicamente,fino a quando il giudice tre anni fa le tolse la responsabilità genitoriale per un motivo grave che non mi va di esporre, sennò poi vado troppo fuori tema. Comunque tutto ciò per farvi capire che se oggi ho qualche ""inceppo mentale""è a causa di mia """"""""""madre"""""""""""". Non avendo una madre,ho sempre sviluppato negli anni degli attaccamenti morbosi verso le figure femminili (che siano personaggi famosi,amiche,zie,insegnanti...).Non appena vedo che una donna mi riversa molte attenzioni,mi affeziono subito e se vedo che quel qualcuno non mi presta una minima attenzione vado in paranoia.Ogni cosa mi fa andare in paranoia.Anni fa ero davvero ingestibile,perché appena diventavo paranoica e con la paura di essere abbandonata/criticata/ non considerata come volevo io,facevo di tutto per attirare l'attenzione addirittura mettendo in atto finte fughe da casa o finti suicidi.Aggredivo i miei amici verbalmente perché arrivavo a pensare,senza alcuna prova,che loro mi parlassero alle spalle.Con questi miei comportamenti persi un sacco di amici e andai dalla psicologa,e per fortuna ora sono molto migliorata.Non litigo più con nessuno e ho amicizie solide da molto tempo,e non faccio più niente di strano per attirare l'attenzione. Il problema attuale, però, è che comunque resto sempre paranoica,e il fatto che adesso tengo tutto dentro e non esterno più come prima è straziante. Dentro di me sono gelosa se delle amiche prestano più attenzione ad altre amiche e non a me,se non rispondono subito ai miei messaggi ho paura che mi vogliamo abbandonare,ho paura di contattarle perché temo che non mi rispondano o che si inventano una scusa per non uscire con me.Se c'è un minimo cambiamento subito penso che si siano stancate di me,che ho sbagliato qualcosa e che non mi vogliono più essere amiche. Poi ho sempre paura che mi sparlano da dietro.Però appunto,io non sono più come prima,loro non sanno nulla di queste paranoie,non voglio dirglielo perché mi abbandonerebbero come hanno fatto gli altri o penserebbero che sono pazza.Davanti a loro appaio buona e molto simpatica, però non sanno che certe volte quando sto da sola queste paranoie persistenti mi tormentano e mi devo consolare da sola,tranquillizzarmi da sola, non posso infastidire loro con queste stronz***.Come posso fare per vivere più serenamente senza farmi sempre tutte queste paranoie?Mi sento pazza...",2023-12-30T21:32:39+00:00
suicidio,6078668,34980945,Impressionarsi per le notizie negative,"Ciao a tutti. Mi capita dall’adolescenza che quando sento notizie negative, in particolare di omicidi/suicidi di avere l’ansia e pensare che potrei farle anche io queste cose. Comincio a pensare “ora uccido anche io la mia famiglia” oppure “mi suicido anch’io” ma razionalmente non lo farei mai, e mi fa male pensare a queste cose e infatti poi ho l’ansia. ho iniziato da poco ad andare dallo psicologo ma volevo sapere se anche a qualcuno di voi è mai successo e se per voi è normale… io mi sento già una criminale a pensare queste cose. Infatti evito di sentire notizie negative ma purtroppo non è sempre facile soprattutto in questo periodo",2023-11-28T20:34:51+00:00
suicidio,6078644,34980857,Sopravvissuti al suicidio,"Ciao a tutti ,due mesi fa il mio ragazzo ha deciso di togliersi la vita.. e io sono ferma a quel giorno li... vorrei tanto parlare con chi ha affrontato o sta affrontando una perdita cosi..",2023-11-28T14:43:54+00:00
suicidio,6078540,34980857,SUICIDIO,"Ciao a tutti, ho bisogno del vostro aiuto, accetto soprattutto pareri sinceri anche se duri.. il mio ragazzo si è suicidato non pensavo avrebbe mai fatto un gesto del genere.. il nostro rapporto l'ultimo periodo non era perfetto discutevamo tanto, perché sono sempre stata molto gelosa e possessiva penso di soffrire di una gelosia retroattiva pensare sempre a cose sue passate.. Penso che questo mio modo di essere abbia potuto scatenargli una depressione che poi è sfociata in suicidio... mi sento un MOSTRO penso sia stata tutta colpa mia... non vivo più il senso di colpa mi mangia viva..",2023-11-26T19:55:22+00:00
suicidio,6077970,34977615,"Ex narcisista covert, come reagira' al msg in cui lo definisco come tale?","Ciao a tutti, faccio la storia di 20 anni riassunta. Il mio ex (allora molto giovane, appena 20 anni) e' quasi sicuramente un narcisista covert. So che ci vuole una diagnosi professionista, ma ne ho parlato con molti (alcuni esperti) e nessuno ha dubbi quando racconto alcuni dettagli (tipi finto tumore al cervello quando volevo lasciarlo etc), quindi datemi per buono che lo e' davvero ed e' pure molto patologico. Si rifa' vivo dopo piu' di 10 anni di sua assenza. La storia e' durata tra on and off per 6 anni, sempre a distanza, sempre molti drammi e molte pause sempre piu' lunghe, e sempre vedendoci poco fino a dopo il mio matrimonio. Lui decise di chiudere quando rimasi incinta. Poi io lo richiamai 1 anno dopo, lui mi disse di non chiamarlo piu' che era finalmente felice e innamorato e che stava per sposarsi. Mi chiese (""per il mio bene"") di cancellare il suo numero, io lo feci, cancellai tutto e vissi la mia vita. Quando lui si rifece vivo doveva essere per amicizia me le cose sono andate molto male, abbiamo avuto una specie di liti, alla fine ha proposto una ""pausa"", di risentirsi dopo qualche settimane. Io ho lasciato a lui il quando ""chiama tu quando vuoi, senza fretta"". Lui non si e' fatto vivo per piu' di 3 mesi, io gli ho scritto :""per me va bene, ma potevi gestirla meglio e semplicemente dire che non volevi che ci sentissimo piu', non e' un dramma"" da li si e' rifatto vivo, ma era piu' un cercare di organizzare la telefonata da parte sua che un vero farla. Alla fine io gli ho fatto capire che volevo una decisione chiara, lui ah sentito che per me ormai contava poco e si e' deciso ""voglio risentirti"", in pochi giorni ci siamo finalmente risentiti. Io pero' volevo solo spiegazioni e non avevo molto interesse a parlare con lui, lui l'ha sentito. E' andato nel suo aggressive mode, dicendo che la telefonata voleva farla per chiudere in maniera migliore (il che era un'ovvia bugia) e cercando di umiliarmi e insultarmi nel solito modo non diretto che usava con me quando stavamo insieme, ma io da parte mia non ho reagito perche' ormai la cosa per me era molto chiara e anche le sue intenzioni, solo alla fine calma gli ho detto qualcosa che non avevamo mai detto prima. Gli ho detto, nel mentre di un discorso, in risposta al suo ""io non sono in terapia"", ""peccato perche'sarebbe utile a uno che ha finto un tumore al cervello"" e lui ha attaccato. Al che io, ho preso coraggio e gli ho mandato un ultimo messaggio di affetto ma anche distaccato in cui gli ho detto cose che non sapeva, che non stava bene, che per il bene di sua moglie e del bambino che cercano di avere, avrebbe dovuto cercare aiuto professionista, ma soprattutto per se stesso perche' ha 40 anni e il diritto di essere felice. Che doveva leggere su narcisismo covert e trarre le sue conclusioni, che sapevo che con questo msg decretavo il nostro non sentirci mai piu' perche' lui non avrebbe mai potuto perdonarmelo ma che per me andava bene, speravo solo che le mie parole potessero aiutarlo a prendere atto de suo problema e stare meglio...etc Era un msg chiaramente di affetto e non c'era rabbia o recriminazioni perche' io non lo odio, so che e' malato e che non si e' scelto tale malattia. Non lo odio, gli voglio bene ma in modo sempre piu' distaccato. E' apparso il tick nel msg quindi l'ha almeno iniziato a leggere subito dopo l'ultima telefonata. Io mi aspettavo che mi bloccasse ma non l'ha fatto. Non mi ha ovviamente ricontattato ne' io voglio che lo faccia, volevo solo sapere se altre hanno avuto esperienze simili e sanno come avrà' reagito alle mie parole, se ha letto il msg fino in fondo. Quando stavamo insieme ha sofferto di depressione serie e a volte mi chiamava anche parlando di suicidio (anche se io sapevo benissimo che non aveva intenzione di farlo). Ho solo paura di aver causato piu' bene che male. Ha un buon lavoro e una moglie ora e spero solo di non aver fatto piu' male che bene. Sentivo il bisogno di fargli sapere quello che so da tantissimo tempo ma che non avevo mai avuto il coraggio di dirgli perche' non volevo perderlo del tutto. Non mi pento ma mi farebbe piacere sapere quello che pensate voi possa essere successo nella sua mente leggendo quel messaggio. Forse voglio solo qualche rassicurazione da esterni, perche' i miei amici, vedendo quanto mi ha fatto sempre soffrire, lo odiano e non sono obbiettivi.",2023-11-18T13:02:50+00:00
suicidio,6070547,34974562,Dolore insopportabile,"Ciao a tutte/i...sono stata lasciata dopo tanti anni di relazione...""non ti amo più""...lui è una persona bellissima non posso assolutamente odiarlo, la storia è lunga e non la scriverò perché mi fa troppo male, cerco solo...amicizia, conforto credo anche, da chi ci è passata...faccio pensieri suicidi in continuazione, mi sento profondamente sola, anche quando mi trovo in mezzo ad altre persone...avrei motivi per sentirmi completa ma, nulla ha senso se so che lui non è più ""con me"", anzi, che io non sono più nel suo cuore...non riesco ad alzarmi da letto per ore...mi trascino a lavoro ma sono assente, faccio errori, piango...piango ogni giorno...vorrei morire. Vi prego, non so con chi parlare per sentirmi meglio...sono seguita da uno psicoterapeuta, ma in questo mese non è raggiungibile e mi sento così male, sento questa volta di non riuscire a farcela",2023-08-10T22:59:51+00:00
suicidio,6066342,34967626,depressione,Ho conosciuto questo ragazzo mi ha corteggiata e mi stavo aprendo un po a lui soffriamo entrambi di depressione da anni Diciamo che negli ultimi mesi mi ero ripresa in bel po non stavo cosi bene da anni e ci ho messo tanto perche  mi servivano le forze per affrontare I miei disturbi e niente ho conosciuto lui e vedevo che stava male ma chiacchierava sempre mi ci chiamavamo spesso soprattutto video chiamate  il mercoledi per entrambi era giornata dello psicologo io per ora vado solo Dalla psicologa lui invece prende farmaci e fa una cura all estratto di ketamina ed e seguito da una psichiatra ormai da 3 anni io sono stata da una pscicologa per due e poi ho dovuto cambiarla lui ha tentato il suicidò gia 3 volte nonostante sapeva che stavamo male entrambi e sa che soffro di dipendenza affettiva lui si e preso una cotta per me mi fa che gli piacevo già dalle chiamate prima di vedermi e niente mi faceva tanti complimenti frasi originali  un giorno mi fa ma lo vedi come ti guardo sono qui che ti guardo da ore e voglio baciarti  Un altra volta mi fa mentre guardavamo dei video io gli faccio stai guardano erano dei video della mia sorellina e del mio cane lui fa che sono bellissimi ma che lui preferiva guardare altro cioè me abbiamo fatto una passeggiata si e piegato per raccogliermi una margherita e me la portata e un giorno si e fatto trovare con i papaveri raccolti sotto casa mia dovevamo uscire lo stesso giorno in cui mi ha raccolto le margherite ha tirato fuori un accendino e mi e tuo e io come e mio gli faccio io non fumo e lui si ma lo preso per te comunque io si certo e lui non mi credi allora ascoltami che ti racconto mi fa sono andato dal tabaccaio per comprarmi le sigarette e dovevo pagare con la carta il tabaccaio mi fa che per pagare con la carta avrei dovuto comprare almeno due articoli allora mi son messo a guardare i clipper  non mi ricordo se fa che ne ha cercato uno carino per me o se ne ha visto uno carino con il gattino fatto sta che fa lui  che carino lo prendo per lei perche tanto io ce lo già e mi fa fine storia questo tuo infatti si vede che era nuovo ma nessuno mi regala niente di l'ora spotaneta  Abbiamo dormito insieme una notte mentre eravamo in treno stavamo ascoltando la musica e lui mi guardava tutto il tempo dice che ho degli occhioni bellissimi fatto sta che gli faccio guardare un vorecchioEnrique Iglesias e mentre eri li guardava io lo guardavo lo trovato carino tutto concentrato e gli ho dato un bacio sulla guacia lui mi guarda stupito come un bimbo a bocca aperta nessuno a mai reagito così a un mio bacio sulla guancia era bellissima amo le sue guanciotte e lui ama le mie  mamma mia le sue labbra super carnose morbidose arriviamo a casa sua ordiamo la cena ci mettiamo sul divano tutti belli comodi accoccolati mangiamo e guardiamo lilo e stich ci siamo goduti tutto il film i nostri sguardi mi sentivo amata e coccolata lui mi guardava e mi dava i bacini sul naso e in fronte in testa gli baci darmi tanti bacini hahahaha anche sul naso e mi accarezza sempre i capelli vicino al orecchio e ci siamo baciati un bacio lento e bellissimo eravamo proprio agli inizi mi ha abbracciata tutti la notte a un certo punto sono andata in bagno e lui e andato a fumare poi e tornato a dormire mentre ro in bagno si e addormentato e russava tantissimo io sono tornata a letto ed era avvolto tra le lenzuola era bellissimo lo guardato e gli ho dato un bacio a stampo lui ha ricambiato il bacio  mi ha abbracciato e niente il giorno dopo tutto OK lunedì anche alle volte aveva dei momenti no ma dopo lunedì a iniziato a stare male tanto e non se la sentiva di stare in chiamata stava male voleva stare da solo e io sono stata cosi male perche lui si era chiuso completamente e sono caduta di nuovo giù nella apatia non so cosa fare a continui pensieri suicidi io lo chiamo lo cerco lui mi risponde male perché no sta bene e vuole stare da solo gli dispiace che mi tratta male ma non sa cosa fare ora io sono stra confusa perche non so gestire le emozioni e i cambiamenti sono di nuovo giù di morale piango sempre e sono super preoccupata per lui voglia che stia meglio perche voglio conoscerlo no so che fare,2023-06-15T01:12:17+00:00
suicidio,6065297,34966906,Solo problemi,"La mia vita ormai è uno sfacelo. Ho quasi 28 anni, non ho un lavoro stabile, ogni lavoro che ho avuto non mi hanno fatto nemmeno un rinnovo, vivo ancora con mia madre, una pessima madre che mi ha reso una persona debole e timorosa,  ho avuto pochi amici nella mia vita (ora sto recuperando da questo punto di vista ma mi sento ancora triste e solo nonostante tutto), ragazze, ovviamente, nemmeno l'ombra, le poche volte che ci ho provato è finita sempre male (cosa accaduta anche recentemente), e qualche settimana fa ho perso il mio animaletto domestico che era l'unica cosa che mi dava un po' di affetto. Mi dicono che devo essere più ottimista, ma come si fa ad essere ottimisti se ogni cosa ti va male e non riesci a rimediare nonostante gli sforzi? Ora vorrei avere una relazione con qualcuna ma senza un lavoro e vivendo ancora con i miei è praticamente impossibile e chissà quanto ci vorrà risolvere questi problemi, e a 28 anni è già tardissimo. L'unica soluzione che mi viene in mente è togliermi la vita  ci ho pensato moltissimo nell'ultimo mese. So che suicidarsi non risolverebbe i miei problemi, ma me ne libererebbe e smetterei di soffrire. Sto provando a fare psicoterapia ma mia madre è il suo comportamento rendono tutto vano. Ormai non so più cosa fare.",2023-05-31T10:34:56+00:00
